Asset_ID,Asset_Tag,Item_Class,Item_Family,Asset_Type,Manufacturer,Model,Serial_Number,Purchase_Date,Date_Received,Warranty_Years,Warranty_End_Date,Expected_Replacement_Year,Asset_Status,Asset_Condition,Assigned_User,Department_Owner,School_ID,School_Name,District_ID,District_Name,BOCES_Region,Location_Detail
80058104,96677831,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,OEHBQSK15M,2026-02-11,2026-02-22,4,2030-02-11,2030,Deployed,Good,,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058105,32628507,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,SKOA9W5157,2026-02-11,2026-02-16,4,2030-02-11,2030,Pending Deployment,Good,Ethan Williams,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058106,63115532,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,5HTZ7ZYGBL,2026-02-11,2026-02-19,4,2030-02-11,2030,Deployed,Good,Lucas Martinez,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058107,70266534,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,3IWFB0NAH0,2026-02-11,2026-02-25,4,2030-02-11,2030,Deployed,Good,Harper Moore,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058108,27406011,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,DUOVLITJZ8,2026-02-11,2026-03-03,4,2030-02-11,2030,Deployed,Good,Scarlett Garcia,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058109,79080928,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,KVDKABATAQ,2026-02-11,2026-03-06,4,2030-02-11,2030,Deployed,Good,Zoey Wilson,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058110,61919974,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,YCB9JP92GN,2026-02-11,2026-02-25,4,2030-02-11,2030,Deployed,Good,Carter Miller,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058111,94982070,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,N8AF8UI4NB,2026-02-11,2026-03-05,4,2030-02-11,2030,In Storage,Good,Chloe Martin,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058112,62688506,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,E1TTN8H9YA,2026-02-11,2026-02-21,4,2030-02-11,2030,Deployed,Good,Evelyn Taylor,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058113,14392945,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,6KFLDNMFGU,2026-02-11,2026-02-28,4,2030-02-11,2030,Deployed,Good,Aiden Miller,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058114,56842813,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,FT5CQV2C7R,2026-02-11,2026-03-07,4,2030-02-11,2030,Deployed,Fair,Logan Martin,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058115,59760286,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,GJTZ2SDNHK,2026-02-11,2026-02-14,4,2030-02-11,2030,Deployed,Good,Lucas Davis,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058116,45679936,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,4DCH6BYE9T,2026-02-11,2026-03-02,4,2030-02-11,2030,Deployed,Good,David Wilson,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058117,19261857,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,2JRZMNQIWC,2026-02-11,2026-02-28,4,2030-02-11,2030,Deployed,Fair,,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058118,97962155,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,KHTGGEEP42,2026-02-11,2026-02-27,4,2030-02-11,2030,Deployed,Good,,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058119,32521986,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,TLWLS27FXX,2026-02-11,2026-03-07,4,2030-02-11,2030,Deployed,Good,James Martin,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058120,60038577,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,7T1L5ED06Y,2026-02-11,2026-03-02,4,2030-02-11,2030,Deployed,Good,Carter Anderson,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058121,16250775,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,JLM716R0RZ,2026-02-11,2026-02-28,4,2030-02-11,2030,Deployed,Good,,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058122,59301637,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,DW0V29L5TB,2026-02-11,2026-03-04,4,2030-02-11,2030,Deployed,Good,Mason Taylor,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058123,89764760,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,TJHTTYNXTC,2026-02-11,2026-02-19,4,2030-02-11,2030,Deployed,Good,Lucas Brown,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058124,93600658,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,A7EY9VM4LT,2026-02-11,2026-02-24,4,2030-02-11,2030,Deployed,Good,Lily Jones,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058125,83308591,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,92CP08G1JP,2026-02-11,2026-03-05,4,2030-02-11,2030,Deployed,Good,Ethan Jones,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058126,85907875,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,9UUGYZUFRI,2026-02-11,2026-03-06,4,2030-02-11,2030,Deployed,Good,Harper Smith,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058127,45641289,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,CI41B8G8J9,2026-02-11,2026-03-04,4,2030-02-11,2030,Deployed,Fair,Grace Jones,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058128,90492140,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,8D0MKKIXR6,2026-02-11,2026-02-15,4,2030-02-11,2030,Deployed,Good,Mia Martinez,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058129,74701000,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,KJXKQUPTJ1,2026-02-11,2026-03-01,4,2030-02-11,2030,Deployed,Good,Olivia Miller,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058130,67795467,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,XH4ZKOK5EU,2026-02-11,2026-03-07,4,2030-02-11,2030,Deployed,Good,Ethan Lopez,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058131,28999853,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,ODSFJ47DHL,2026-02-11,2026-02-17,4,2030-02-11,2030,Deployed,Good,,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058132,42410112,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,7ZIM873AF6,2026-02-11,2026-03-02,4,2030-02-11,2030,Deployed,Good,Grace Jackson,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058133,61769969,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,RH1DR3E3O7,2026-02-11,2026-03-05,4,2030-02-11,2030,Deployed,Good,Emma Martinez,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058134,12015081,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,SH6Y70P3XN,2026-02-11,2026-02-27,4,2030-02-11,2030,Deployed,Poor,,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058135,92816669,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,WS95EL0CZB,2026-02-11,2026-02-16,4,2030-02-11,2030,Deployed,Good,Lucas Davis,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058136,31564379,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,1FCLFSKEL3,2026-02-11,2026-02-20,4,2030-02-11,2030,In Storage,Good,Mia Jones,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058137,34930230,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,L87LJ6J086,2026-02-11,2026-03-01,4,2030-02-11,2030,Deployed,Fair,Sebastian Jackson,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058138,19631919,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,ODEQIK6GWP,2026-02-11,2026-03-08,4,2030-02-11,2030,In Storage,Good,Lucas Hernandez,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058139,87696547,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,X3R8ZRSXY5,2026-02-11,2026-02-27,4,2030-02-11,2030,Deployed,Good,Ava Davis,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058140,97480330,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,FRZJK6AH9M,2026-02-11,2026-02-16,4,2030-02-11,2030,In Storage,Good,Liam Davis,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058141,60122150,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,YRZ9N4ZVXZ,2026-02-11,2026-03-03,4,2030-02-11,2030,Deployed,Good,Benjamin Hernandez,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058142,63113125,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,SQJ5QGKFY4,2026-02-11,2026-03-07,4,2030-02-11,2030,Deployed,Good,Harper Davis,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058143,11700675,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,Q2V9IHE308,2026-02-11,2026-03-02,4,2030-02-11,2030,Deployed,Good,,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058144,54771235,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,1XQ3U7N1RU,2026-02-11,2026-02-21,4,2030-02-11,2030,In Storage,Good,Mason Johnson,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058145,24075139,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,HJ1BAK6EQN,2026-02-11,2026-03-07,4,2030-02-11,2030,Deployed,Good,Ella Rodriguez,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058146,89875113,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,2666OYGC7M,2026-02-11,2026-03-07,4,2030-02-11,2030,Pending Deployment,Good,Lily Gonzalez,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058147,34446197,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,OWTL2JFFOC,2026-02-11,2026-02-22,4,2030-02-11,2030,Deployed,Good,Sophia Moore,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058148,28746698,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,6VVQSRFY71,2026-02-11,2026-02-24,4,2030-02-11,2030,Deployed,Good,,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058149,29844074,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,MK1KLT18WI,2026-02-11,2026-02-23,4,2030-02-11,2030,Deployed,Good,Scarlett Brown,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058150,53218499,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,ASYWQZ3D2M,2026-02-11,2026-02-18,4,2030-02-11,2030,Deployed,Good,Sophia Taylor,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058151,67695305,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,8DW20LJWYF,2026-02-11,2026-02-16,4,2030-02-11,2030,Deployed,Good,Henry Wilson,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058152,99239828,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,GZV8Z53TW4,2026-02-11,2026-02-25,4,2030-02-11,2030,Deployed,Fair,Wyatt Williams,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058153,31402053,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,VYF584XNG4,2026-02-11,2026-03-01,4,2030-02-11,2030,Deployed,Good,Noah Williams,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058154,84939765,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,XNBIUN55R4,2026-02-11,2026-03-01,4,2030-02-11,2030,Deployed,Good,Sebastian Gonzalez,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058155,55291958,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,6NT24EJHTK,2026-02-11,2026-03-01,4,2030-02-11,2030,Deployed,Fair,Logan Taylor,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058156,38571175,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,1G35DWNINA,2026-02-11,2026-02-20,4,2030-02-11,2030,Deployed,Fair,Noah Anderson,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058157,41766034,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,QJVLHBBHEF,2026-02-11,2026-02-18,4,2030-02-11,2030,Deployed,Good,Logan Williams,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058158,21216027,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,LQAS8EXWPE,2026-02-11,2026-02-17,4,2030-02-11,2030,In Storage,Good,Isabella Jackson,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058159,81896954,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,UVFGTXKY0S,2026-02-11,2026-02-24,4,2030-02-11,2030,Deployed,Good,Ava Jackson,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058160,29657885,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,3JBVNIMB2P,2026-02-11,2026-02-18,4,2030-02-11,2030,In Storage,Good,Scarlett Williams,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058161,97509601,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,BPXG6HZS78,2026-02-11,2026-02-20,4,2030-02-11,2030,In Storage,Good,Aiden Miller,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058162,38979597,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,W60ULLTMH0,2026-02-11,2026-02-23,4,2030-02-11,2030,In Storage,Good,Sophia Anderson,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058163,53056042,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,7AGX8NOCW6,2026-02-11,2026-02-20,4,2030-02-11,2030,Deployed,Good,,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058164,33745643,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,776P8GQNP4,2026-02-11,2026-02-18,4,2030-02-11,2030,Deployed,Fair,Carter Thomas,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058165,35959021,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,A0BD3B5TGM,2026-02-11,2026-02-14,4,2030-02-11,2030,In Storage,Good,Sebastian Moore,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058166,91498601,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,PK8B4YOEKK,2026-02-11,2026-03-07,4,2030-02-11,2030,Deployed,Good,Amelia Johnson,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058167,74734799,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,CJGOLZIU41,2026-02-11,2026-03-05,4,2030-02-11,2030,Deployed,Good,Benjamin Johnson,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058168,84613328,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,XISD2R0H2S,2026-02-11,2026-03-07,4,2030-02-11,2030,Deployed,Good,Ella Martin,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058169,53306765,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,N0DBKCH07Z,2026-02-11,2026-02-27,4,2030-02-11,2030,Deployed,Fair,Zoey Davis,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058170,39861358,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,ACYL8H0NBS,2026-02-11,2026-02-27,4,2030-02-11,2030,Deployed,Good,Ella Moore,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058171,79938747,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,0INFWCYE1G,2026-02-11,2026-02-26,4,2030-02-11,2030,In Storage,Good,Ella Thomas,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058172,97449247,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,94Z42HNF1S,2026-02-11,2026-02-22,4,2030-02-11,2030,Deployed,Good,Sebastian Smith,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058173,78066926,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,312JE89345,2026-02-11,2026-03-06,4,2030-02-11,2030,Deployed,Good,Isabella Martin,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058174,32455515,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,2UONJP4B74,2026-02-11,2026-02-25,4,2030-02-11,2030,Deployed,Fair,Isabella Rodriguez,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058175,45332029,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,1V22COS754,2026-02-11,2026-02-15,4,2030-02-11,2030,In Storage,Good,Liam Moore,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058176,75664285,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,8YEGE0KQ5X,2026-02-11,2026-02-19,4,2030-02-11,2030,Deployed,Good,Zoey Johnson,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058177,97662307,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,M1E4XJ22R5,2026-02-11,2026-03-03,4,2030-02-11,2030,Deployed,Good,Mia Taylor,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058178,36091941,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,HB9COUI07C,2026-02-11,2026-03-08,4,2030-02-11,2030,Deployed,Good,,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058179,21261595,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,NB6GQ9L2E8,2026-02-11,2026-02-27,4,2030-02-11,2030,Deployed,Good,,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058180,78302414,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,DOIDG4AWWR,2026-02-11,2026-03-01,4,2030-02-11,2030,Deployed,Good,Harper Rodriguez,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058181,28195979,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,RU4QCWIGVU,2026-02-11,2026-02-15,4,2030-02-11,2030,Deployed,Good,Ava Anderson,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058182,12503600,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,44I2TTLBJQ,2026-02-11,2026-02-25,4,2030-02-11,2030,Deployed,Fair,Ella Gonzalez,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058183,31919486,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,VNREY1X8A6,2026-02-11,2026-02-25,4,2030-02-11,2030,In Storage,Good,Liam Williams,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058184,23817405,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,T9J1ETRTIA,2026-02-11,2026-02-20,4,2030-02-11,2030,Deployed,Good,Ava Taylor,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058185,13439102,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,DL7OT29ZPO,2026-02-11,2026-03-06,4,2030-02-11,2030,Deployed,Good,Mia Lopez,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058186,98007220,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,VN20T7899J,2026-02-11,2026-02-21,4,2030-02-11,2030,Deployed,Good,Ava Johnson,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058187,45903568,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,KSYV4J2HYJ,2026-02-11,2026-03-01,4,2030-02-11,2030,Deployed,Good,Aiden Miller,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058188,34759061,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,K38MYCXZ31,2026-02-11,2026-02-28,4,2030-02-11,2030,Deployed,Good,Mia Williams,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058189,46430931,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,MRBBDDEER5,2026-02-11,2026-02-28,4,2030-02-11,2030,Deployed,Good,Mia Thomas,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058190,42900295,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,QO9JTCRRUD,2026-02-11,2026-03-06,4,2030-02-11,2030,Deployed,Good,Amelia Jackson,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058191,68132021,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,3TTOL1X1MB,2026-02-11,2026-03-06,4,2030-02-11,2030,Deployed,Good,Jack Lopez,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058192,35435006,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,93C7SVYGGF,2026-02-11,2026-02-19,4,2030-02-11,2030,Deployed,Good,,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058193,37090691,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,68BCXYIQ3K,2026-02-11,2026-02-21,4,2030-02-11,2030,Deployed,Good,Lucas Brown,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058194,59242638,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,OHDXAWHQUK,2026-02-11,2026-02-16,4,2030-02-11,2030,Deployed,Good,Grace Jackson,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058195,34663696,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,PT50OP5IWL,2026-02-11,2026-02-28,4,2030-02-11,2030,In Storage,Good,Sophia Williams,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058196,11708449,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,2OD9J2WT9Y,2026-02-11,2026-02-24,4,2030-02-11,2030,Deployed,Good,Benjamin Jones,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058197,35941764,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,OJ3XPEAC3A,2026-02-11,2026-02-24,4,2030-02-11,2030,Deployed,Good,Liam Martinez,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058198,24642037,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,M3WXG3VYM3,2026-02-11,2026-02-20,4,2030-02-11,2030,Deployed,Good,,School IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
80058199,99300561,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,S7QT5ZDWBI,2026-02-11,2026-02-15,4,2030-02-11,2030,Deployed,Good,Logan Davis,District IT,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES,
